category,top_length,latest_length,top_flesch,latest_flesch,top_fog,latest_fog,top_coleman_liau,latest_coleman_liau,top_dale_chall,latest_dale_chall
YouTube_howto,24.5,15.0,71.99000000000001,64.71,10.635,8.67,8.504999999999999,12.29,9.695,9.64
YouTube_news,15.0,16.153846153846153,81.63,66.79384615384616,8.67,8.32846153846154,4.92,8.526153846153846,7.54,8.726923076923077
YouTube_gaming,14.2,12.470588235294118,85.828,69.76882352941178,8.346,9.456470588235293,4.234,7.617647058823528,7.072,9.617647058823525
YouTube_music,9.0,11.666666666666666,104.64,101.93666666666667,3.6,4.666666666666667,2.87,3.3666666666666667,5.84,9.75
YouTube_music,12.0,7.0,88.905,81.29499999999999,6.34,2.8,3.0250000000000004,2.845,7.6,10.89
YouTube_gaming,4.0,18.0,8.2,87.05,11.6,7.2,15.95,6.26,11.73,8.04
YouTube_gaming,85.0,22.333333333333332,-14.81,67.13833333333334,37.29,11.14,16.09,7.675000000000001,15.1,8.604999999999999
YouTube_gaming,7.0,8.166666666666666,64.37,95.61833333333334,8.51,5.171666666666667,9.06,4.28,10.75,6.668333333333334
YouTube_howto,36.0,35.421052631578945,64.55,62.685789473684224,16.044999999999998,16.09842105263158,5.76,6.643684210526316,9.615,8.89263157894737
YouTube_news,22.5,17.166666666666668,44.410000000000004,62.51500000000001,13.434999999999999,9.26,13.149999999999999,8.955,9.504999999999999,9.195
YouTube_gaming,9.666666666666666,10.0,92.68666666666667,81.07000000000001,3.866666666666667,9.276666666666667,5.293333333333334,6.633333333333333,12.753333333333336,12.356666666666667
YouTube_music,20.2,16.0,83.124,91.89666666666666,8.346,7.103333333333333,8.268,3.8366666666666664,9.14,8.52
YouTube_news,36.5,27.647058823529413,38.66,65.31117647058825,20.205,13.038823529411767,11.765,6.028823529411764,10.934999999999999,8.641176470588235
YouTube_gaming,2.0,3.0,35.61,76.89,0.8,1.2,10.0,5.375,11.63,14.31
YouTube_howto,24.0,69.33333333333333,97.88,18.02,9.6,30.233333333333334,4.77,9.566666666666668,6.8,11.973333333333334
YouTube_music,12.0,7.0,64.94,55.91,5.910000000000001,8.51,6.07,13.17,5.986666666666667,15.26
YouTube_news,70.0,92.06666666666666,21.575,-5.051333333333333,29.825,39.44866666666666,8.055,8.718666666666667,11.05,12.879333333333335
YouTube_music,12.5,26.2,33.41,53.342000000000006,7.665,12.443999999999999,21.21,11.712,15.835,14.709999999999999
YouTube_music,7.333333333333333,10.5,78.13333333333334,90.43,6.503333333333333,4.2,7.960000000000001,4.225,10.483333333333333,7.58
YouTube_howto,49.0,19.571428571428573,47.12,72.15642857142856,20.42,8.917857142857143,8.49,6.405714285714285,10.9,8.094285714285714
YouTube_howto,21.0,14.533333333333333,64.9675,68.56999999999998,10.7525,7.075333333333334,7.62,6.403333333333333,8.637500000000001,7.370000000000001
YouTube_news,7.0,42.25,75.64999999999999,44.100833333333334,4.013333333333333,18.98,5.483333333333333,7.769166666666667,10.683333333333332,10.429166666666665
YouTube_gaming,6.0,5.5,99.23,95.505,2.4,2.2,0.45,-3.72,9.2,9.61
YouTube_music,15.0,13.666666666666666,85.86500000000001,82.98666666666666,6.835,6.420000000000001,2.11,7.82,3.88,10.229999999999999
YouTube_music,15.8,32.333333333333336,77.43800000000002,66.86,6.7,14.856666666666664,7.980000000000001,7.866666666666667,9.954,8.943333333333333
YouTube_news,12.5,3.0,79.9375,119.19,7.3925,1.2,7.1975,-2.38,10.785,9.05
YouTube_howto,109.5,10.0,-18.52,69.79,45.955,8.0,9.165,6.18,11.95,12.03
YouTube_music,9.0,10.833333333333334,87.72,85.86333333333334,3.6,6.378333333333334,5.42,5.155,11.1,9.536666666666667
YouTube_news,20.0,42.23529411764706,76.56,49.01058823529411,10.0,18.530588235294122,8.24,7.938823529411765,8.58,9.647058823529411
YouTube_howto,6.0,3.0,95.0,93.81,5.735,1.2,5.265,-8.18,10.515,9.05
YouTube_music,6.25,7.0,98.9725,69.65749999999998,2.5,7.755000000000001,1.0875,6.30875,5.744999999999999,9.127500000000001
YouTube_news,30.0,11.5,74.87,68.265,13.33,6.265000000000001,8.08,9.41,11.44,10.43
YouTube_news,20.0,38.285714285714285,76.56,43.494285714285716,10.0,18.287857142857145,7.66,9.406428571428572,8.58,10.301428571428572
YouTube_gaming,14.6,16.5,80.348,81.52,7.856,8.963333333333333,7.874,7.716666666666668,9.475999999999999,10.290000000000001
YouTube_music,10.0,16.625,91.784,87.914375,5.422,7.493125,6.654000000000001,4.9624999999999995,9.976,8.536875
YouTube_music,8.0,6.0,88.74,99.23,6.535,2.4,4.5649999999999995,0.45,10.875,11.83
YouTube_howto,12.0,25.0,84.68,67.25,8.13,12.08,5.5,7.8075,8.18,8.9375
YouTube_howto,22.2,22.166666666666668,57.406000000000006,68.24722222222222,13.304000000000002,12.07,9.25,7.049444444444445,8.592,9.20722222222222
YouTube_gaming,14.0,15.466666666666667,91.11,81.72399999999999,8.46,8.484666666666667,5.73,6.870000000000001,12.23,10.831999999999997
YouTube_news,22.5,21.333333333333332,35.95,47.00333333333333,16.37,14.06,14.125,15.523333333333333,11.08,10.686666666666667
YouTube_news,18.0,9.0,70.13,87.72384615384614,11.64,5.5138461538461545,8.52,4.367692307692308,8.92,8.875384615384615
YouTube_gaming,1.0,5.0,36.62,66.40333333333332,0.4,5.333333333333333,1.0,2.9433333333333334,19.48,12.0
YouTube_howto,8.75,9.0,79.5175,87.72,3.5,3.6,3.1,10.58,5.2675,11.1
YouTube_gaming,40.333333333333336,4.0,13.613333333333337,75.88,29.926666666666666,11.6,18.456666666666667,5.8,14.623333333333335,7.78
YouTube_gaming,11.0,10.714285714285714,98.385,94.44285714285715,5.83,5.076428571428571,3.3899999999999997,2.6357142857142857,6.315,7.668571428571428
YouTube_music,17.0,16.5,82.42,63.19,9.156666666666666,9.325,4.260000000000001,10.46,7.84,10.915
YouTube_gaming,43.0,13.25,56.03333333333333,81.295,18.12,5.755,8.656666666666666,5.175,9.846666666666666,8.42
YouTube_music,3.5,4.714285714285714,105.995,79.98714285714286,1.4,2.457142857142857,-9.92,1.7828571428571427,3.31,4.8914285714285715
YouTube_gaming,7.0,51.6,93.985,46.176,7.8,22.35,5.41,7.55,7.535,9.392
YouTube_gaming,9.666666666666666,10.636363636363637,72.94666666666667,86.06181818181818,3.866666666666667,4.961818181818182,10.073333333333334,4.587272727272727,14.540000000000001,10.667272727272726
YouTube_music,63.0,14.444444444444445,32.91,81.25555555555555,25.83,7.271111111111111,8.08,2.413333333333333,9.52,6.018888888888889
YouTube_news,12.0,8.4,71.99,93.40599999999999,9.245000000000001,3.7600000000000002,9.3,2.7800000000000002,8.18,7.6579999999999995
YouTube_music,25.0,7.0,79.9425,115.13,10.985,2.8,3.4625000000000004,-2.55,6.860000000000001,0.35
YouTube_news,24.333333333333332,50.0,60.879999999999995,37.65,12.92,24.0,9.996666666666666,8.2,11.770000000000001,10.54
YouTube_music,9.0,11.333333333333334,104.64,90.99333333333334,3.6,6.78,1.59,5.44,9.35,13.340000000000002
YouTube_news,18.666666666666668,33.0,63.81,47.85,10.763333333333334,18.655,10.55,7.0950000000000015,9.81,9.225
YouTube_gaming,6.0,8.0,78.08,90.85333333333334,2.4000000000000004,3.7258333333333336,8.675,2.8725000000000005,16.759999999999998,10.0775
YouTube_music,8.75,9.2,54.135000000000005,85.826,8.9175,5.134,5.140000000000001,4.49,11.967500000000001,8.498
YouTube_gaming,20.0,13.0,85.02,77.315,10.97,8.782499999999999,6.495000000000001,6.855,7.885,10.292499999999999
YouTube_gaming,4.0,9.0,8.2,91.94999999999999,11.6,5.42,15.95,2.1350000000000002,11.73,6.645
YouTube_news,13.4,17.0,96.792,62.68,5.36,11.51,4.772,9.05,7.983999999999999,7.27
YouTube_howto,11.0,11.0,43.394999999999996,60.31333333333333,12.735,9.956666666666665,12.925,10.58,10.27,10.236666666666666
YouTube_gaming,33.2,26.0,66.54400000000001,87.39,14.34,11.31,7.324,2.535,9.636,9.32
YouTube_howto,7.0,3.75,106.67,95.16624999999999,2.8,1.5000000000000002,4.94,-3.3112500000000002,8.5,8.74125
YouTube_howto,18.0,19.0,73.51199999999999,77.57,9.943999999999999,12.585,6.708,6.4399999999999995,7.95,8.69
YouTube_gaming,3.5,8.090909090909092,89.075,89.41454545454545,8.065,4.448181818181818,1.9449999999999998,3.294545454545455,15.655,11.035454545454547
YouTube_music,231.5,9.0,-146.57999999999998,79.26,95.935,8.04,9.03,4.14,16.32,11.1
YouTube_news,17.666666666666668,19.529411764705884,76.10666666666667,74.54705882352943,9.29,8.871764705882354,6.6866666666666665,7.119999999999999,9.906666666666666,9.582941176470587
YouTube_howto,46.0,70.0,50.17,34.27,20.14,28.57,7.68,6.87,9.69,9.59
YouTube_news,76.33333333333333,45.0,16.549999999999997,68.1,32.98,18.0,8.276666666666666,4.6,11.07,6.92
YouTube_music,7.0,6.5,72.83,64.88,2.8,9.82,15.05,10.22,13.809999999999999,18.87
YouTube_news,12.4,130.5,69.042,-33.48749999999998,8.767999999999999,54.46249999999999,8.360000000000001,7.085,8.472,14.545
YouTube_gaming,34.666666666666664,26.7,56.03,60.873000000000005,15.479999999999999,13.642,8.37,8.7025,9.973333333333334,10.667999999999997
YouTube_news,10.0,15.0,14.79,47.79,11.84,14.0,16.915,13.45,9.085,12.8
YouTube_music,3.0,3.75,-24.64,69.7825,14.53,4.8325,15.03,12.217500000000001,19.58,17.2475
YouTube_music,6.0,9.142857142857142,90.77,96.03571428571429,9.07,5.307142857142858,2.37,3.732857142857143,11.83,11.375714285714285
YouTube_gaming,305.5,9.0,-209.0,87.72,122.99499999999999,3.6,5.585,5.42,21.36,7.59
YouTube_howto,29.0,30.88888888888889,64.60333333333334,61.74666666666667,13.40333333333333,14.122222222222222,7.573333333333333,7.046666666666668,10.646666666666667,11.723333333333333
YouTube_gaming,85.0,17.2,-14.81,70.095,37.29,10.236,16.09,8.439,15.1,10.271
YouTube_music,7.0,9.090909090909092,81.29499999999999,86.86181818181818,9.8,5.211818181818182,5.12,2.6936363636363634,7.535,7.7272727272727275
YouTube_howto,15.4,18.5,62.616,73.85,8.664,9.754999999999999,8.008,6.785,6.922,9.315000000000001
YouTube_news,29.0,55.375,63.19,34.306250000000006,12.34,23.558124999999997,7.7,6.52625,8.685,11.311249999999998
YouTube_music,39.0,4.0,48.815000000000005,50.5,16.509999999999998,11.6,13.43,1.45,10.835,11.73
YouTube_howto,18.0,31.333333333333332,70.128,59.416666666666664,9.856,14.72,9.836,5.836666666666666,8.703999999999999,9.633333333333333
YouTube_gaming,2.0,19.2,35.61,82.446,0.8,10.184000000000001,10.0,3.7580000000000005,11.63,8.856
YouTube_music,6.0,14.333333333333334,73.85,85.12833333333334,2.4,6.711666666666667,1.38,2.5066666666666673,6.57,7.3
YouTube_news,12.0,25.666666666666668,76.22,49.655,8.13,14.611666666666666,8.92,10.905000000000001,9.5,11.270000000000001
YouTube_howto,24.5,7.0,71.99000000000001,64.37,10.635,2.8,8.504999999999999,10.74,9.695,0.35
YouTube_music,12.0,53.5,84.68,34.095,8.13,24.645,4.05,7.8149999999999995,9.5,10.274999999999999
YouTube_howto,24.0,39.0,30.2,74.19,11.27,15.6,25.53,8.6,16.01,9.21
YouTube_music,11.0,15.0,94.15,68.94,4.4,7.905,1.02,4.54,8.49,4.819999999999999
YouTube_music,10.0,10.5,61.33,86.2025,8.0,5.2,6.76,4.82,10.45,7.9875
YouTube_gaming,31.0,17.333333333333332,63.2775,60.931666666666665,14.517499999999998,11.708333333333334,6.442500000000001,9.39,8.8775,12.071666666666667
YouTube_news,24.0,28.8,72.5,74.394,11.27,12.203999999999999,6.22,6.153999999999999,6.8,7.974000000000001
YouTube_gaming,7.0,9.125,86.93333333333334,96.58437500000001,2.8000000000000003,4.733125,4.463333333333334,3.6412500000000003,8.72,9.896875
YouTube_gaming,41.666666666666664,3.0,43.28333333333333,-50.02,18.716666666666665,27.87,8.61,28.55,10.186666666666666,19.58
YouTube_gaming,11.333333333333334,14.411764705882353,62.79333333333333,72.2770588235294,5.273333333333333,7.693529411764706,7.039999999999999,7.988235294117646,14.083333333333334,10.152941176470588
YouTube_news,38.0,33.45454545454545,24.45,52.90181818181818,18.36,16.026363636363637,16.43,8.483636363636363,10.51,10.131818181818183
YouTube_howto,25.0,21.5,79.94,87.725,10.0,8.6,4.82,6.18,8.03,7.154999999999999
YouTube_gaming,4.0,14.666666666666666,50.5,70.6911111111111,1.6,8.137777777777778,11.600000000000001,5.092222222222222,15.675,9.435555555555554
YouTube_news,16.0,32.111111111111114,63.69666666666668,48.754444444444445,10.623333333333333,16.502222222222215,8.213333333333333,9.232222222222223,8.406666666666666,9.885555555555557
YouTube_news,11.333333333333334,13.0,51.51333333333333,58.28,10.75,8.28,11.743333333333334,8.63,11.556666666666667,5.5
YouTube_howto,44.666666666666664,90.5,57.16,13.455,18.433333333333334,37.18,6.376666666666668,8.525,9.156666666666668,10.855
YouTube_howto,76.0,24.11764705882353,28.18,69.88941176470588,31.45,11.074117647058824,6.29,6.462941176470588,10.11,8.381764705882352
YouTube_howto,32.0,166.0,55.92,-97.02,15.3,71.545,7.79,12.235,9.17,16.24
YouTube_music,8.25,19.5,56.760000000000005,68.605,7.05,11.96,13.7625,9.14,11.587499999999999,9.865
YouTube_gaming,9.0,19.53846153846154,11.575,53.59692307692307,24.775,15.323846153846157,21.409999999999997,12.64153846153846,14.3,11.082307692307692
YouTube_music,20.666666666666668,19.0,75.88,58.535000000000004,8.576666666666666,10.9575,6.239999999999999,8.515,10.423333333333334,11.3825
YouTube_howto,14.0,23.333333333333332,74.19,81.63333333333334,5.6,9.659999999999998,7.42,6.783333333333334,11.1,8.243333333333334
YouTube_music,7.0,13.0,85.525,75.2,5.3,5.2,1.2750000000000001,5.9,10.565,10.35
YouTube_music,27.0,25.0,65.22500000000001,78.53333333333335,12.940000000000001,10.843333333333334,5.92,3.2866666666666666,9.865,5.663333333333333
YouTube_gaming,7.5,9.0,72.325,92.42111111111112,9.665000000000001,4.155555555555555,10.184999999999999,-1.8922222222222222,12.344999999999999,10.455555555555556
YouTube_gaming,14.0,13.0,88.28666666666668,86.26615384615386,6.383333333333333,6.396153846153846,6.503333333333333,5.319999999999999,9.346666666666666,9.477692307692307
YouTube_news,16.5,15.7,46.269999999999996,63.15599999999999,14.0,9.91,12.655000000000001,9.256,8.989999999999998,10.539
YouTube_news,12.5,5.0,79.94,117.16,6.175000000000001,2.0,5.3100000000000005,-4.33,6.64,7.04
YouTube_music,9.0,6.333333333333333,87.72,87.61,3.6,2.5333333333333337,5.444999999999999,5.923333333333333,7.365,8.65
YouTube_gaming,48.5,12.5,30.705,84.17250000000001,22.71,8.105,12.504999999999999,5.5625,12.3,8.4725
YouTube_music,17.0,11.0,88.06,94.15,6.8,4.4,4.58,7.35,10.05,8.49
YouTube_howto,12.0,13.666666666666666,93.13666666666667,91.44666666666666,5.72,7.69,-0.6133333333333333,1.5433333333333337,5.863333333333333,6.046666666666667
YouTube_news,30.333333333333332,9.333333333333334,54.78666666666667,90.20333333333333,14.146666666666667,6.526666666666666,9.283333333333333,7.206666666666666,11.68,11.719999999999999
YouTube_gaming,4.0,16.0,67.42,38.32,1.6,8.9,8.125,13.22,11.73,10.35
YouTube_gaming,31.0,17.0,65.39,96.52,13.69,6.8,7.85,1.85,7.72,10.05
YouTube_news,12.0,33.333333333333336,76.22,51.74333333333333,8.13,17.006666666666668,8.92,7.94,9.5,10.03
YouTube_music,7.0,10.333333333333334,81.29,69.44777777777776,2.8,6.224444444444445,1.57,10.20111111111111,10.75,14.136666666666667
YouTube_news,15.0,33.94444444444444,64.71,53.00333333333333,11.33,16.525555555555556,11.53,8.945,9.64,9.969999999999999
YouTube_gaming,10.0,17.0,92.34999999999998,88.06,6.223333333333334,6.8,4.236666666666667,9.05,7.6933333333333325,10.98
YouTube_howto,24.666666666666668,21.625,74.64,69.09125,11.216666666666667,11.003124999999999,4.533333333333333,6.740624999999999,9.563333333333333,9.698125
YouTube_music,10.0,14.0,86.705,74.19,6.3375,5.6,5.359999999999999,6.55,7.9925,9.97
YouTube_music,8.0,8.0,71.82,80.28,3.2,3.2,7.21,7.555,6.01,6.01
YouTube_music,27.0,14.416666666666666,65.225,78.7,12.575,7.236666666666667,9.145,2.545,9.6,9.106666666666666
YouTube_gaming,6.5,9.0,98.72,53.88,2.5999999999999996,3.6,4.61,16.38,9.79,18.12
YouTube_music,18.0,22.7,82.82,74.66300000000001,9.54,11.396,7.685,6.508000000000001,9.86,10.062999999999999
YouTube_news,16.5,20.933333333333334,58.96,59.254666666666665,12.055,12.643999999999998,12.43,9.455999999999998,10.555,10.129999999999999
YouTube_news,51.0,32.8,19.71,65.25800000000001,25.11,15.588,13.88,6.760000000000001,12.36,8.024
YouTube_howto,7.0,17.0,79.17999999999999,104.98,4.4675,6.8,12.0375,2.9,12.2075,6.34
YouTube_music,2.5,2.5,35.095,35.095,21.0,21.0,6.3,6.3,13.63,13.63
YouTube_music,11.666666666666666,14.588235294117647,79.37666666666668,85.03647058823529,4.666666666666667,7.371764705882354,8.973333333333334,3.428823529411765,8.393333333333333,8.81470588235294
YouTube_gaming,12.333333333333334,11.333333333333334,75.88000000000001,88.17333333333333,7.553333333333334,7.226666666666667,9.046666666666665,4.176666666666667,9.846666666666666,10.37
YouTube_news,98.8,8.0,-6.811999999999998,88.74,41.084,3.2,8.39,6.45,13.612,11.93
YouTube_howto,13.666666666666666,9.8,66.06666666666666,95.37,7.133333333333333,3.9200000000000004,12.383333333333333,1.7920000000000003,11.463333333333333,8.084
YouTube_howto,32.0,40.0,55.92,61.33200000000001,15.3,17.622,7.79,5.401999999999999,9.17,9.129999999999999
YouTube_gaming,4.0,11.416666666666666,50.5,89.5,1.6,5.593333333333334,18.85,3.7966666666666655,23.57,9.985833333333334
YouTube_news,9.75,9.0,55.235,87.72,8.5625,8.04,10.627500000000001,3.51,12.7975,5.84
YouTube_music,83.0,24.0,-6.001999999999993,45.708333333333336,35.136,10.123333333333333,13.518,8.700000000000001,17.464000000000002,11.356666666666667
YouTube_news,10.0,16.23076923076923,82.475,75.82692307692307,4.0,7.9676923076923085,7.665000000000001,5.109999999999999,10.975,10.716923076923077
YouTube_gaming,31.0,30.0,69.62,64.45384615384616,12.825,13.523846153846156,5.665,6.654615384615384,9.44,10.389999999999999
YouTube_gaming,12.0,8.214285714285714,101.6,93.35499999999999,4.8,3.285714285714285,8.92,2.585714285714286,10.81,6.868571428571428
YouTube_music,6.0,9.5,90.77,97.78999999999999,2.4000000000000004,4.6325,0.6999999999999997,3.9000000000000004,8.865,7.345000000000001
YouTube_news,10.5,16.5,81.97,80.11125,6.02,7.9325,7.285,5.663749999999999,10.829999999999998,10.89125
YouTube_music,12.0,13.0,88.905,70.97,6.34,8.055,3.0250000000000004,6.18,7.6,10.695
YouTube_gaming,18.4,26.0,68.032,70.47,10.062000000000001,11.94,9.542,8.65,10.748,9.18
YouTube_music,5.0,23.0,100.24,50.245000000000005,2.0,11.515,-2.01,3.8325000000000005,7.04,7.155
YouTube_gaming,43.0,3.0,56.03333333333333,93.81,18.12,1.2,8.656666666666666,1.52,9.846666666666666,14.31
YouTube_music,3.6666666666666665,5.0,73.39666666666666,117.16,1.4666666666666668,2.0,3.89,0.32,5.236666666666667,0.25
YouTube_news,8.75,9.833333333333334,73.1725,95.33666666666666,7.1675,5.044166666666667,4.8025,3.0175,5.365,5.803333333333334
YouTube_news,7.0,28.0,55.91,68.44,2.8,12.63,8.24,8.07,8.5,8.41
YouTube_gaming,17.0,22.0,96.525,82.99,7.635,10.62,5.619999999999999,5.92,9.02,8.32
YouTube_howto,14.0,10.0,96.74666666666667,95.17,5.6000000000000005,4.0,-0.24333333333333332,2.7,8.873333333333333,8.87
YouTube_news,14.0,34.125,71.36666666666666,53.230624999999996,8.856666666666667,16.669375,8.243333333333334,7.813125,7.126666666666668,8.981875
YouTube_news,11.0,6.666666666666667,53.54600000000001,53.43,10.214,8.423333333333334,7.056,3.9633333333333334,9.486,10.403333333333334
YouTube_music,9.0,32.0,91.9525,47.46,5.315,16.55,3.145,10.51,6.952500000000001,11.14
YouTube_howto,20.0,16.142857142857142,68.10000000000001,81.07714285714287,9.526666666666666,7.840714285714284,7.373333333333332,4.524285714285715,7.260000000000001,7.797142857142858
YouTube_news,77.0,40.529411764705884,6.01,44.27294117647059,34.285,19.638823529411766,11.684999999999999,9.52764705882353,11.315000000000001,10.962352941176471
YouTube_gaming,15.0,20.857142857142858,90.09,72.06285714285715,6.0,10.505714285714287,4.92,8.032857142857143,8.59,9.007142857142856
YouTube_howto,13.0,17.0,49.82333333333333,62.68,11.54,9.15,12.193333333333333,10.73,9.27,7.27
YouTube_music,15.0,10.181818181818182,81.63,84.21545454545453,6.0,5.378181818181818,7.24,5.532727272727273,11.75,9.495454545454544
YouTube_music,7.0,6.0,89.75,102.04666666666667,2.8,2.4,-0.06,0.8133333333333334,6.24,9.776666666666666
YouTube_howto,12.5,17.5,67.25,79.095,7.9825,8.665,8.565,11.05,11.337499999999999,13.145
YouTube_howto,46.0,40.0,50.17,-2.97,20.14,24.0,7.68,16.95,9.69,12.33
